"","project","year","month","day","plot_id","ecoregion","latitude","longitude","pft","family","genus","species","binomial","specific_leaf_area","leaf_carbon","leaf_nitrogen","leaf_c_to_n","leaf_life","tmean.gy.c","ppt.gy.mm"
"1127","ORCA",2005,8,26,236,"Sierra Nevada Mountains",40.1329,-120.6875,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",115.2,49.57,1.15,43.1,7,8.7,689
"1128","ORCA",2005,8,26,236,"Sierra Nevada Mountains",40.1329,-120.6875,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",121.4,48.56,1.09,44.55,7,8.7,689
"1129","ORCA",2005,8,26,237,"Sierra Nevada Mountains",40.1268,-120.7283,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",82.4,49.65,0.72,68.96,11,8.96,787
"1130","ORCA",2005,8,26,237,"Sierra Nevada Mountains",40.1268,-120.7283,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",93.1,47.52,0.71,66.93,6,8.96,787
"1131","ORCA",2005,8,26,237,"Sierra Nevada Mountains",40.1268,-120.7283,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",121.7,45.84,0.91,50.37,13,8.96,787
"1132","ORCA",2005,8,26,237,"Sierra Nevada Mountains",40.1268,-120.7283,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",125.2,45.65,0.82,55.67,9,8.96,787
"1133","ORCA",2005,8,26,237,"Sierra Nevada Mountains",40.1268,-120.7283,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",72.7,49.91,0.92,54.25,3,8.96,787
"1134","ORCA",2005,8,26,237,"Sierra Nevada Mountains",40.1268,-120.7283,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",145.5,47.58,1.05,45.31,7,8.96,787
"1135","ORCA",2005,8,26,238,"Sierra Nevada Mountains",40.13,-120.6806,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",87.6,48.83,0.83,58.83,8,8.7,689
"1136","ORCA",2005,8,26,238,"Sierra Nevada Mountains",40.13,-120.6806,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",92.2,46.2,0.9,51.33,10,8.7,689
"1137","ORCA",2005,8,26,238,"Sierra Nevada Mountains",40.13,-120.6806,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",111,45.03,0.73,61.68,10,8.7,689
"1138","ORCA",2005,8,26,238,"Sierra Nevada Mountains",40.13,-120.6806,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",89.1,49.75,1.11,44.82,5,8.7,689
"1139","ORCA",2005,8,26,238,"Sierra Nevada Mountains",40.13,-120.6806,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",45.2,48.92,0.79,61.92,7,8.7,689
"1140","ORCA",2005,8,26,238,"Sierra Nevada Mountains",40.13,-120.6806,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",78.7,49.33,1,49.33,7,8.7,689
"1141","ORCA",2005,8,26,238,"Sierra Nevada Mountains",40.13,-120.6806,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",64.9,48.78,0.89,54.81,8,8.7,689
"1142","ORCA",2005,8,26,239,"Sierra Nevada Mountains",40.1284,-120.669,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",99.6,45.78,1.17,39.13,5,8.7,689
"1143","ORCA",2005,8,26,239,"Sierra Nevada Mountains",40.1284,-120.669,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",105,47.39,0.81,58.51,5,8.7,689
"1144","ORCA",2005,8,26,239,"Sierra Nevada Mountains",40.1284,-120.669,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",107.5,47.71,0.96,49.7,9,8.7,689
"1145","ORCA",2005,8,26,239,"Sierra Nevada Mountains",40.1284,-120.669,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",107.5,46.15,0.91,50.71,6,8.7,689
"1146","ORCA",2005,8,26,239,"Sierra Nevada Mountains",40.1284,-120.669,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",118.9,44.72,0.93,48.09,7,8.7,689
"1147","ORCA",2005,8,26,239,"Sierra Nevada Mountains",40.1284,-120.669,"evergreen needleleaf tree","Pinaceae","Pinus","ponderosa","Pinus ponderosa",72.4,49.53,0.91,54.43,4,8.7,689
"1148","ORCA",2005,8,26,240,"Sierra Nevada Mountains",40.1291,-120.6751,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",80.7,49.2,0.94,52.34,9,8.7,689
"1149","ORCA",2005,8,26,240,"Sierra Nevada Mountains",40.1291,-120.6751,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",85.4,48.7,0.94,51.81,9,8.7,689
"1150","ORCA",2005,8,26,240,"Sierra Nevada Mountains",40.1291,-120.6751,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",105,47.59,0.96,49.57,7,8.7,689
"1151","ORCA",2005,8,26,240,"Sierra Nevada Mountains",40.1291,-120.6751,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",117.2,47.67,0.95,50.18,8,8.7,689
"1152","ORCA",2005,8,26,240,"Sierra Nevada Mountains",40.1291,-120.6751,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",143.4,48.66,1.05,46.34,10,8.7,689
"1153","ORCA",2005,8,23,241,"Sierra Nevada Mountains",40.6456,-121.106,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",89.5,48.13,1.2,40.11,4,6.07,608
"1154","ORCA",2005,8,23,241,"Sierra Nevada Mountains",40.6456,-121.106,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",89.9,47.57,1.43,33.27,5,6.07,608
"1155","ORCA",2005,8,23,241,"Sierra Nevada Mountains",40.6456,-121.106,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",117.9,48.61,1.13,43.02,5,6.07,608
"1156","ORCA",2005,8,23,241,"Sierra Nevada Mountains",40.6456,-121.106,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",84.7,48.62,1.27,38.28,6,6.07,608
"1157","ORCA",2005,8,23,241,"Sierra Nevada Mountains",40.6456,-121.106,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",70.3,49.17,0.88,55.88,7,6.07,608
"1158","ORCA",2005,8,23,242,"Sierra Nevada Mountains",40.6308,-121.0992,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",86.9,48.06,0.84,57.21,8,6.03,566
"1159","ORCA",2005,8,23,242,"Sierra Nevada Mountains",40.6308,-121.0992,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",101.9,47.5,0.78,60.9,10,6.03,566
"1160","ORCA",2005,8,23,242,"Sierra Nevada Mountains",40.6308,-121.0992,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",75.9,49.19,1.04,47.3,5,6.03,566
"1161","ORCA",2005,8,23,242,"Sierra Nevada Mountains",40.6308,-121.0992,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",100.4,49.09,1.02,48.13,5,6.03,566
"1162","ORCA",2005,8,23,242,"Sierra Nevada Mountains",40.6308,-121.0992,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",114.5,49.4,1.15,42.96,5,6.03,566
"1163","ORCA",2005,8,23,242,"Sierra Nevada Mountains",40.6308,-121.0992,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",64.8,47.62,1.07,44.5,6,6.03,566
"1164","ORCA",2005,8,24,243,"Sierra Nevada Mountains",40.6119,-121.0853,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",83.4,49.04,0.92,53.3,9,6.01,570
"1165","ORCA",2005,8,24,243,"Sierra Nevada Mountains",40.6119,-121.0853,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",86.4,48.76,0.94,51.87,9,6.01,570
"1166","ORCA",2005,8,24,243,"Sierra Nevada Mountains",40.6119,-121.0853,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",95.7,48.8,0.94,51.91,10,6.01,570
"1167","ORCA",2005,8,24,243,"Sierra Nevada Mountains",40.6119,-121.0853,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",112.9,47.33,0.9,52.59,9,6.01,570
"1168","ORCA",2005,8,24,243,"Sierra Nevada Mountains",40.6119,-121.0853,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",42.8,49.79,1.15,43.3,5,6.01,570
"1169","ORCA",2005,8,24,243,"Sierra Nevada Mountains",40.6119,-121.0853,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",111.6,49.52,1.03,48.08,8,6.01,570
"1170","ORCA",2005,8,23,244,"Sierra Nevada Mountains",40.6089,-121.0671,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",115.2,46.65,0.74,63.04,12,5.93,595
"1171","ORCA",2005,8,23,244,"Sierra Nevada Mountains",40.6089,-121.0671,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",129.3,44.65,0.66,67.65,15,5.93,595
"1172","ORCA",2005,8,23,244,"Sierra Nevada Mountains",40.6089,-121.0671,"evergreen needleleaf tree","Pinaceae","Abies","lasiocarpa","Abies lasiocarpa",107,45.45,0.9,50.5,13,5.93,595
"1173","ORCA",2005,8,23,244,"Sierra Nevada Mountains",40.6089,-121.0671,"evergreen needleleaf tree","Cupressaceae","Calocedrus","decurrens","Calocedrus decurrens",87.8,47.53,0.88,54.01,NA,5.93,595
"1174","ORCA",2005,8,23,244,"Sierra Nevada Mountains",40.6089,-121.0671,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",62.5,49.21,0.79,62.29,4,5.93,595
"1175","ORCA",2005,8,23,244,"Sierra Nevada Mountains",40.6089,-121.0671,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",68.6,49.53,1.07,46.29,6,5.93,595
"1176","ORCA",2005,8,23,244,"Sierra Nevada Mountains",40.6089,-121.0671,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",89.6,48.68,1.25,38.94,6,5.93,595
"1177","ORCA",2005,8,23,245,"Sierra Nevada Mountains",40.6107,-121.0538,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",80.1,49.63,0.78,63.63,8,5.88,617
"1178","ORCA",2005,8,23,245,"Sierra Nevada Mountains",40.6107,-121.0538,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",99,45.12,0.67,67.34,13,5.88,617
"1179","ORCA",2005,8,23,245,"Sierra Nevada Mountains",40.6107,-121.0538,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",114,48.55,0.88,55.17,10,5.88,617
"1180","ORCA",2005,8,23,245,"Sierra Nevada Mountains",40.6107,-121.0538,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",118.6,45.52,0.74,61.51,10,5.88,617
"1181","ORCA",2005,8,23,245,"Sierra Nevada Mountains",40.6107,-121.0538,"evergreen needleleaf tree","Pinaceae","Abies","magnifica","Abies magnifica",100.1,44.78,0.65,68.89,11,5.88,617
"1182","ORCA",2005,8,23,245,"Sierra Nevada Mountains",40.6107,-121.0538,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",125.5,50.28,1.17,42.97,4,5.88,617
"1183","ORCA",2005,7,25,246,"Sierra Nevada Mountains",38.7591,-119.9048,"evergreen needleleaf tree","Pinaceae","Abies","magnifica","Abies magnifica",61.6,50.34,0.7,71.91,18,5.02,1028
"1184","ORCA",2005,7,25,246,"Sierra Nevada Mountains",38.7591,-119.9048,"evergreen needleleaf tree","Pinaceae","Abies","magnifica","Abies magnifica",77.9,51.24,0.94,54.51,26,5.02,1028
"1185","ORCA",2005,7,25,246,"Sierra Nevada Mountains",38.7591,-119.9048,"evergreen needleleaf tree","Pinaceae","Pinus","contorta","Pinus contorta",63.3,52.02,1.3,40.02,2,5.02,1028
"1186","ORCA",2005,7,25,246,"Sierra Nevada Mountains",38.7591,-119.9048,"evergreen needleleaf tree","Pinaceae","Pinus","contorta","Pinus contorta",85.7,52.2,0.86,60.7,5,5.02,1028
"1187","ORCA",2005,7,25,246,"Sierra Nevada Mountains",38.7591,-119.9048,"evergreen needleleaf tree","Pinaceae","Pinus","monticola","Pinus monticola",88.7,50.7,1.25,40.56,5,5.02,1028
"1188","ORCA",2005,7,25,246,"Sierra Nevada Mountains",38.7591,-119.9048,"evergreen needleleaf tree","Pinaceae","Pinus","monticola","Pinus monticola",93.9,51.51,1.07,48.14,5,5.02,1028
"1189","ORCA",2005,7,25,246,"Sierra Nevada Mountains",38.7591,-119.9048,"evergreen needleleaf tree","Pinaceae","Pinus","monticola","Pinus monticola",101.9,51.39,1.62,31.72,6,5.02,1028
"1190","ORCA",2005,7,25,247,"Sierra Nevada Mountains",38.7391,-119.9139,"evergreen needleleaf tree","Pinaceae","Abies","magnifica","Abies magnifica",69.3,50.34,1.04,48.4,20,5.64,1049
"1191","ORCA",2005,7,25,247,"Sierra Nevada Mountains",38.7391,-119.9139,"evergreen needleleaf tree","Pinaceae","Abies","magnifica","Abies magnifica",74.9,49.87,0.99,50.37,16,5.64,1049
"1192","ORCA",2005,7,25,247,"Sierra Nevada Mountains",38.7391,-119.9139,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",83.3,51.83,1.16,44.68,8,5.64,1049
"1193","ORCA",2005,7,25,247,"Sierra Nevada Mountains",38.7391,-119.9139,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",96.3,51.36,0.94,54.64,9,5.64,1049
"1194","ORCA",2005,7,25,247,"Sierra Nevada Mountains",38.7391,-119.9139,"evergreen needleleaf tree","Pinaceae","Pinus","monticola","Pinus monticola",116.7,50.81,1.11,45.77,6,5.64,1049
"1195","ORCA",2005,7,25,247,"Sierra Nevada Mountains",38.7391,-119.9139,"evergreen needleleaf tree","Pinaceae","Pinus","monticola","Pinus monticola",94.1,51.31,1.75,29.32,8,5.64,1049
"1196","ORCA",2005,7,25,248,"Sierra Nevada Mountains",38.7617,-119.9145,"evergreen needleleaf tree","Pinaceae","Abies","magnifica","Abies magnifica",60.2,47.71,0.95,50.22,24,5.79,1009
"1197","ORCA",2005,7,25,248,"Sierra Nevada Mountains",38.7617,-119.9145,"evergreen needleleaf tree","Pinaceae","Abies","magnifica","Abies magnifica",67.1,50.69,1.26,40.23,26,5.79,1009
"1198","ORCA",2005,7,25,248,"Sierra Nevada Mountains",38.7617,-119.9145,"evergreen needleleaf tree","Cupressaceae","Juniperus","occidentalis","Juniperus occidentalis",50.2,52.35,1.36,38.49,NA,5.79,1009
"1199","ORCA",2005,7,25,248,"Sierra Nevada Mountains",38.7617,-119.9145,"evergreen needleleaf tree","Cupressaceae","Juniperus","occidentalis","Juniperus occidentalis",50.6,53.71,1.04,51.64,NA,5.79,1009
"1200","ORCA",2005,7,25,248,"Sierra Nevada Mountains",38.7617,-119.9145,"evergreen needleleaf tree","Pinaceae","Pinus","contorta","Pinus contorta",84.1,51.11,1.55,32.97,8,5.79,1009
"1201","ORCA",2005,7,25,248,"Sierra Nevada Mountains",38.7617,-119.9145,"evergreen needleleaf tree","Pinaceae","Pinus","contorta","Pinus contorta",79.1,51,1.54,33.12,9,5.79,1009
"1202","ORCA",2005,7,25,248,"Sierra Nevada Mountains",38.7617,-119.9145,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",112.4,50.67,1.18,42.94,8,5.79,1009
"1203","ORCA",2005,7,25,248,"Sierra Nevada Mountains",38.7617,-119.9145,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",88.6,50.97,1.08,47.19,10,5.79,1009
"1204","ORCA",2005,7,25,248,"Sierra Nevada Mountains",38.7617,-119.9145,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",109.7,50.95,1.18,43.18,10,5.79,1009
"1205","ORCA",2005,7,25,248,"Sierra Nevada Mountains",38.7617,-119.9145,"evergreen needleleaf tree","Pinaceae","Pinus","monticola","Pinus monticola",123.6,50.83,1.41,36.05,8,5.79,1009
"1206","ORCA",2005,7,25,249,"Sierra Nevada Mountains",38.7627,-119.8952,"evergreen needleleaf tree","Pinaceae","Abies","magnifica","Abies magnifica",70.3,48.44,0.75,64.59,21,5.02,1028
"1207","ORCA",2005,7,25,249,"Sierra Nevada Mountains",38.7627,-119.8952,"evergreen needleleaf tree","Pinaceae","Abies","magnifica","Abies magnifica",74,47.21,0.79,59.76,18,5.02,1028
"1208","ORCA",2005,7,25,249,"Sierra Nevada Mountains",38.7627,-119.8952,"evergreen needleleaf tree","Pinaceae","Abies","magnifica","Abies magnifica",78.3,46.54,0.99,47.01,21,5.02,1028
"1209","ORCA",2005,7,25,249,"Sierra Nevada Mountains",38.7627,-119.8952,"evergreen needleleaf tree","Pinaceae","Pinus","monticola","Pinus monticola",111.9,48.14,1.57,30.66,5,5.02,1028
"1210","ORCA",2005,7,25,249,"Sierra Nevada Mountains",38.7627,-119.8952,"evergreen needleleaf tree","Pinaceae","Pinus","monticola","Pinus monticola",105.5,50.99,1.15,44.34,6,5.02,1028
"1211","ORCA",2005,7,25,249,"Sierra Nevada Mountains",38.7627,-119.8952,"evergreen needleleaf tree","Pinaceae","Pinus","monticola","Pinus monticola",121.2,51.25,1.36,37.68,8,5.02,1028
"1212","ORCA",2005,7,25,250,"Sierra Nevada Mountains",38.7911,-120.017,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",98.4,47.82,0.93,51.42,16,5.54,1234
"1213","ORCA",2005,7,25,250,"Sierra Nevada Mountains",38.7911,-120.017,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",114.9,47.9,0.9,53.22,14,5.54,1234
"1214","ORCA",2005,7,25,250,"Sierra Nevada Mountains",38.7911,-120.017,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",117.3,48.42,0.94,51.51,13,5.54,1234
"1215","ORCA",2005,7,25,250,"Sierra Nevada Mountains",38.7911,-120.017,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",121.4,49.08,0.87,56.41,12,5.54,1234
"1216","ORCA",2005,7,25,250,"Sierra Nevada Mountains",38.7911,-120.017,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",62.3,50.83,0.9,56.48,8,5.54,1234
"1217","ORCA",2005,7,28,251,"Sierra Nevada Mountains",38.1751,-119.9439,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",79.3,48.64,0.86,56.56,13,7.43,1358
"1218","ORCA",2005,7,28,251,"Sierra Nevada Mountains",38.1751,-119.9439,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",92.3,48.05,1.14,42.15,7,7.43,1358
"1219","ORCA",2005,7,28,251,"Sierra Nevada Mountains",38.1751,-119.9439,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",112.3,47.11,0.96,49.07,10,7.43,1358
"1220","ORCA",2005,7,28,251,"Sierra Nevada Mountains",38.1751,-119.9439,"evergreen needleleaf tree","Pinaceae","Abies","lasiocarpa","Abies lasiocarpa",95.5,50.56,0.88,57.45,20,7.43,1358
"1221","ORCA",2005,7,28,251,"Sierra Nevada Mountains",38.1751,-119.9439,"evergreen needleleaf tree","Pinaceae","Abies","magnifica","Abies magnifica",66.8,50.67,0.84,60.32,15,7.43,1358
"1222","ORCA",2005,7,28,251,"Sierra Nevada Mountains",38.1751,-119.9439,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",69.2,51.22,0.88,58.2,6,7.43,1358
"1223","ORCA",2005,7,28,252,"Sierra Nevada Mountains",38.1765,-119.9778,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",96.5,45.63,0.89,51.27,11,8.38,1233
"1224","ORCA",2005,7,28,252,"Sierra Nevada Mountains",38.1765,-119.9778,"evergreen needleleaf tree","Pinaceae","Abies","concolor","Abies concolor",109.9,45.85,0.65,70.54,12,8.38,1233
"1225","ORCA",2005,7,28,252,"Sierra Nevada Mountains",38.1765,-119.9778,"evergreen needleleaf tree","Cupressaceae","Calocedrus","decurrens","Calocedrus decurrens",84.2,46.5,0.62,75,NA,8.38,1233
"1226","ORCA",2005,7,28,252,"Sierra Nevada Mountains",38.1765,-119.9778,"evergreen needleleaf tree","Pinaceae","Pinus","lambertiana","Pinus lambertiana",98,46.02,1.14,40.37,7,8.38,1233
"1227","ORCA",2005,7,28,252,"Sierra Nevada Mountains",38.1765,-119.9778,"evergreen needleleaf tree","Pinaceae","Pinus","lambertiana","Pinus lambertiana",104.2,47.6,0.96,49.58,7,8.38,1233
"1228","ORCA",2005,7,31,253,"Sierra Nevada Mountains",37.7844,-118.9868,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",120.6,49.17,0.83,59.24,5,5.28,459
"1229","ORCA",2005,7,31,253,"Sierra Nevada Mountains",37.7844,-118.9868,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",101.2,49.4,0.87,56.78,6,5.28,459
"1230","ORCA",2005,7,31,253,"Sierra Nevada Mountains",37.7844,-118.9868,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",105.1,49.47,0.92,53.77,6,5.28,459
"1231","ORCA",2005,7,31,253,"Sierra Nevada Mountains",37.7844,-118.9868,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",83.7,48.34,0.99,48.83,8,5.28,459
"1232","ORCA",2005,7,31,253,"Sierra Nevada Mountains",37.7844,-118.9868,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",95.8,50.15,0.8,62.69,13,5.28,459
"1233","ORCA",2005,7,31,254,"Sierra Nevada Mountains",37.832,-118.8566,"evergreen needleleaf tree","Pinaceae","Pinus","contorta","Pinus contorta",84.7,50.71,1.11,45.68,8,4.56,595
"1234","ORCA",2005,7,31,254,"Sierra Nevada Mountains",37.832,-118.8566,"evergreen needleleaf tree","Pinaceae","Pinus","contorta","Pinus contorta",72.6,49.92,0.94,53.11,12,4.56,595
"1235","ORCA",2005,7,31,254,"Sierra Nevada Mountains",37.832,-118.8566,"evergreen needleleaf tree","Pinaceae","Pinus","contorta","Pinus contorta",77.7,49.46,0.77,64.23,12,4.56,595
"1236","ORCA",2005,7,31,254,"Sierra Nevada Mountains",37.832,-118.8566,"evergreen needleleaf tree","Pinaceae","Pinus","contorta","Pinus contorta",87.3,47.17,0.9,52.41,12,4.56,595
"1237","ORCA",2005,7,31,254,"Sierra Nevada Mountains",37.832,-118.8566,"evergreen needleleaf tree","Pinaceae","Pinus","contorta","Pinus contorta",91,46.18,0.74,62.41,13,4.56,595
"1238","ORCA",2005,7,31,255,"Sierra Nevada Mountains",37.8391,-118.9246,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",144.9,48.95,0.8,61.19,7,4.91,518
"1239","ORCA",2005,7,31,255,"Sierra Nevada Mountains",37.8391,-118.9246,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",142.7,49.77,1.1,45.25,8,4.91,518
"1240","ORCA",2005,7,31,255,"Sierra Nevada Mountains",37.8391,-118.9246,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",123.5,49.58,1.05,47.22,11,4.91,518
"1241","ORCA",2005,7,31,255,"Sierra Nevada Mountains",37.8391,-118.9246,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",125.7,49.51,0.9,55.01,11,4.91,518
"1242","ORCA",2005,7,31,255,"Sierra Nevada Mountains",37.8391,-118.9246,"evergreen needleleaf tree","Pinaceae","Pinus","jeffreyi","Pinus jeffreyi",129.5,49.08,0.97,50.6,14,4.91,518
